	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
900	ecoli_colombos	ecoli_colombos	6.803330145687517	agglom	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	2.59302306175232	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
909	ecoli_colombos	ecoli_colombos	6.721379301469921	agglom	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	2.0842046737670903	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
918	ecoli_colombos	ecoli_colombos	6.112918328487682	agglom	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	2.0842046737670903	minimal	ecoli	ecoli	ecoli	0.018518518518518517
928	ecoli_colombos	ecoli_colombos	9.673898028757877	agglom	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	2.59302306175232	strict	ecoli	ecoli	ecoli	0.027777777777777776
937	ecoli_colombos	ecoli_colombos	6.171011218879807	agglom	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	2.0842046737670903	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
946	ecoli_colombos	ecoli_colombos	4.483715885159577	agglom	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	2.0842046737670903	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
955	ecoli_colombos	ecoli_colombos	5.781495938840307	agglom	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	2.0842046737670903	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
965	ecoli_dream5	ecoli_dream5	4.302016548221735	agglom	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	3.513749837875366	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
974	ecoli_dream5	ecoli_dream5	6.327546785102935	agglom	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	3.757557392120361	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
983	ecoli_dream5	ecoli_dream5	4.123065680935927	agglom	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	3.513749837875366	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
992	ecoli_dream5	ecoli_dream5	5.6623391401974	agglom	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	3.422258853912353	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1001	ecoli_dream5	ecoli_dream5	6.22507836350612	agglom	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	3.611122131347656	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1010	ecoli_dream5	ecoli_dream5	5.938344115316732	agglom	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	3.422258853912353	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1019	ecoli_dream5	ecoli_dream5	5.035944395657012	agglom	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	3.422258853912353	minimal	ecoli	ecoli	ecoli	0.018518518518518517
1029	ecoli_dream5	ecoli_dream5	8.303406493958185	agglom	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	3.513749837875366	strict	ecoli	ecoli	ecoli	0.027777777777777776
1038	ecoli_dream5	ecoli_dream5	4.993610305206493	agglom	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	3.611122131347656	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1047	ecoli_dream5	ecoli_dream5	3.847181376088452	agglom	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	3.422258853912353	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1056	ecoli_dream5	ecoli_dream5	4.6754145556421705	agglom	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	3.611122131347656	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1066	ecoli_precise2	ecoli_precise2	4.195237667111544	agglom	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	2.0948946475982666	minimal	ecoli	ecoli	ecoli	0.018518518518518517
1097	human_gtex	human_gtex	8.88623206288842	agglom	regcircuit	regcircuit	human_gtex#regcircuit	human_gtex#regcircuit	36.11472296714783		human	regcircuit	regcircuit	0.05555555555555555
1168	human_seek_gpl5175	human_seek_gpl5175	9.161091868972537	agglom	regcircuit	regcircuit	human_seek_gpl5175#regcircuit	human_seek_gpl5175#regcircuit	14.004270553588867		human	regcircuit	regcircuit	0.05555555555555555
1239	human_tcga	human_tcga	9.484594008514147	agglom	regcircuit	regcircuit	human_tcga#regcircuit	human_tcga#regcircuit	11.87427830696106		human	regcircuit	regcircuit	0.05555555555555555
1284	synth_ecoli_regulondb	synth_ecoli_regulondb	8.020470600098637	agglom	ecoli_regulondb#ap1	ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	1.0771358013153076	interconnected	synth	ecoli	ecoli	0.0030864197530864196
1286	synth_ecoli_regulondb	synth_ecoli_regulondb	3.144438851156444	agglom	ecoli_regulondb#ap2	ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	1.2330381870269775	interconnected	synth	ecoli	ecoli	0.0030864197530864196
1288	synth_ecoli_regulondb	synth_ecoli_regulondb	8.514427775835399	agglom	ecoli_regulondb#ap3	ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	1.0771358013153076	interconnected	synth	ecoli	ecoli	0.0030864197530864196
1290	synth_ecoli_regulondb	synth_ecoli_regulondb	16.001084513348086	agglom	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	1.3877015113830566	interconnected	synth	ecoli	ecoli	0.0030864197530864196
1292	synth_ecoli_regulondb	synth_ecoli_regulondb	15.543029617000457	agglom	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	0.8449780941009521	interconnected	synth	ecoli	ecoli	0.0030864197530864196
1294	synth_ecoli_regulondb	synth_ecoli_regulondb	16.750577949156266	agglom	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	1.3877015113830566	interconnected	synth	ecoli	ecoli	0.0030864197530864196
1296	synth_ecoli_regulondb	synth_ecoli_regulondb	12.402029543486883	agglom	ecoli_regulondb#minimal	ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	1.3877015113830566	minimal	synth	ecoli	ecoli	0.027777777777777776
1298	synth_ecoli_regulondb	synth_ecoli_regulondb	12.057612610106005	agglom	ecoli_regulondb#strict	ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	1.0478553771972656	strict	synth	ecoli	ecoli	0.027777777777777776
1300	synth_ecoli_regulondb	synth_ecoli_regulondb	15.43282692597451	agglom	ecoli_regulondb#tc1	ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	1.3877015113830566	interconnected	synth	ecoli	ecoli	0.0030864197530864196
1302	synth_ecoli_regulondb	synth_ecoli_regulondb	11.537533496768804	agglom	ecoli_regulondb#tc2	ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	1.3877015113830566	interconnected	synth	ecoli	ecoli	0.0030864197530864196
1304	synth_ecoli_regulondb	synth_ecoli_regulondb	14.482602349675473	agglom	ecoli_regulondb#tc3	ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	1.3877015113830566	interconnected	synth	ecoli	ecoli	0.0030864197530864196
1307	synth_yeast_macisaac	synth_yeast_macisaac	4.9799937592765025	agglom	yeast_macisaac#ap1	yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	1.5612096786499023	interconnected	synth	yeast	yeast	0.0030864197530864196
1309	synth_yeast_macisaac	synth_yeast_macisaac	2.5618534201787684	agglom	yeast_macisaac#ap2	yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	1.8749773502349851	interconnected	synth	yeast	yeast	0.0030864197530864196
1311	synth_yeast_macisaac	synth_yeast_macisaac	5.259833067437792	agglom	yeast_macisaac#ap3	yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	1.5612096786499023	interconnected	synth	yeast	yeast	0.0030864197530864196
1313	synth_yeast_macisaac	synth_yeast_macisaac	14.471621426688118	agglom	yeast_macisaac#mcl1	yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	1.5612096786499023	interconnected	synth	yeast	yeast	0.0030864197530864196
1315	synth_yeast_macisaac	synth_yeast_macisaac	15.040074671370707	agglom	yeast_macisaac#mcl2	yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	1.490489482879639	interconnected	synth	yeast	yeast	0.0030864197530864196
1317	synth_yeast_macisaac	synth_yeast_macisaac	14.284225875174048	agglom	yeast_macisaac#mcl3	yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	1.5612096786499023	interconnected	synth	yeast	yeast	0.0030864197530864196
1319	synth_yeast_macisaac	synth_yeast_macisaac	13.352438010959771	agglom	yeast_macisaac#minimal	yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	1.5612096786499023	minimal	synth	yeast	yeast	0.027777777777777776
1321	synth_yeast_macisaac	synth_yeast_macisaac	15.723827213965526	agglom	yeast_macisaac#strict	yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	1.2199349403381348	strict	synth	yeast	yeast	0.027777777777777776
1323	synth_yeast_macisaac	synth_yeast_macisaac	15.529747312100804	agglom	yeast_macisaac#tc1	yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	1.5612096786499023	interconnected	synth	yeast	yeast	0.0030864197530864196
1325	synth_yeast_macisaac	synth_yeast_macisaac	13.513978772488644	agglom	yeast_macisaac#tc2	yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	1.8509888648986816	interconnected	synth	yeast	yeast	0.0030864197530864196
1327	synth_yeast_macisaac	synth_yeast_macisaac	16.00980393107535	agglom	yeast_macisaac#tc3	yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	1.5612096786499023	interconnected	synth	yeast	yeast	0.0030864197530864196
1333	yeast_dream5	yeast_dream5	2.080776836328861	agglom	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	5.436473369598389	interconnected	yeast	yeast	yeast	0.0015432098765432098
1342	yeast_dream5	yeast_dream5	1.6641704750678181	agglom	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	3.2239325046539307	interconnected	yeast	yeast	yeast	0.0015432098765432098
1351	yeast_dream5	yeast_dream5	2.235253676012023	agglom	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	6.017604112625122	interconnected	yeast	yeast	yeast	0.0015432098765432098
1360	yeast_dream5	yeast_dream5	2.7605406772322065	agglom	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	4.0189363956451425	interconnected	yeast	yeast	yeast	0.0015432098765432098
1369	yeast_dream5	yeast_dream5	2.5151657330741197	agglom	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	4.0189363956451425	interconnected	yeast	yeast	yeast	0.0015432098765432098
1378	yeast_dream5	yeast_dream5	2.725498968798828	agglom	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	4.0189363956451425	interconnected	yeast	yeast	yeast	0.0015432098765432098
1388	yeast_dream5	yeast_dream5	3.0492010119840898	agglom	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	2.7571790218353267	minimal	yeast	yeast	yeast	0.013888888888888888
1397	yeast_dream5	yeast_dream5	2.335979764180005	agglom	yeast_macisaac#strict	yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	4.0189363956451425	strict	yeast	yeast	yeast	0.013888888888888888
1406	yeast_dream5	yeast_dream5	2.4418687911618004	agglom	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	2.7571790218353267	interconnected	yeast	yeast	yeast	0.0015432098765432098
1415	yeast_dream5	yeast_dream5	2.6302634200423856	agglom	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	3.377953052520752	interconnected	yeast	yeast	yeast	0.0015432098765432098
1424	yeast_dream5	yeast_dream5	2.5099472886404284	agglom	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	2.7571790218353267	interconnected	yeast	yeast	yeast	0.0015432098765432098
1434	yeast_dream5	yeast_dream5	2.5592921282052816	agglom	yeast_sisima#ap1	yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	4.247881889343262	interconnected	yeast	yeast	yeast	0.0015432098765432098
1443	yeast_dream5	yeast_dream5	1.259815439910431	agglom	yeast_sisima#ap2	yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	3.377953052520752	interconnected	yeast	yeast	yeast	0.0015432098765432098
1452	yeast_dream5	yeast_dream5	2.502323706056968	agglom	yeast_sisima#ap3	yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	4.247881889343262	interconnected	yeast	yeast	yeast	0.0015432098765432098
1461	yeast_dream5	yeast_dream5	3.0029364119551962	agglom	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	4.096574544906616	interconnected	yeast	yeast	yeast	0.0015432098765432098
1470	yeast_dream5	yeast_dream5	2.9127295222668703	agglom	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	4.096574544906616	interconnected	yeast	yeast	yeast	0.0015432098765432098
1479	yeast_dream5	yeast_dream5	3.251613790325932	agglom	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	4.096574544906616	interconnected	yeast	yeast	yeast	0.0015432098765432098
1489	yeast_dream5	yeast_dream5	3.106060868637353	agglom	yeast_sisima#minimal	yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	4.024459838867188	minimal	yeast	yeast	yeast	0.013888888888888888
1498	yeast_dream5	yeast_dream5	2.9521986742184376	agglom	yeast_sisima#strict	yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	4.0189363956451425	strict	yeast	yeast	yeast	0.013888888888888888
1507	yeast_dream5	yeast_dream5	3.0086837864560163	agglom	yeast_sisima#tc1	yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	2.7571790218353267	interconnected	yeast	yeast	yeast	0.0015432098765432098
1516	yeast_dream5	yeast_dream5	2.80525482184448	agglom	yeast_sisima#tc2	yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	4.024459838867188	interconnected	yeast	yeast	yeast	0.0015432098765432098
1525	yeast_dream5	yeast_dream5	2.976127400974958	agglom	yeast_sisima#tc3	yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	2.7571790218353267	interconnected	yeast	yeast	yeast	0.0015432098765432098
1535	yeast_gpl2529	yeast_gpl2529	2.006539877492721	agglom	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	4.161299228668213	interconnected	yeast	yeast	yeast	0.0015432098765432098
1544	yeast_gpl2529	yeast_gpl2529	2.2443511387777533	agglom	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	3.9877529144287114	interconnected	yeast	yeast	yeast	0.0015432098765432098
1553	yeast_gpl2529	yeast_gpl2529	2.063531709726646	agglom	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	4.161299228668213	interconnected	yeast	yeast	yeast	0.0015432098765432098
1562	yeast_gpl2529	yeast_gpl2529	3.3103204738129355	agglom	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	4.95182466506958	interconnected	yeast	yeast	yeast	0.0015432098765432098
1571	yeast_gpl2529	yeast_gpl2529	2.7793603481487166	agglom	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	5.083911895751953	interconnected	yeast	yeast	yeast	0.0015432098765432098
1580	yeast_gpl2529	yeast_gpl2529	3.271191389739559	agglom	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	4.95182466506958	interconnected	yeast	yeast	yeast	0.0015432098765432098
1590	yeast_gpl2529	yeast_gpl2529	3.2040574371438786	agglom	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	5.083911895751953	minimal	yeast	yeast	yeast	0.013888888888888888
1599	yeast_gpl2529	yeast_gpl2529	2.3239243970766097	agglom	yeast_macisaac#strict	yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	4.161299228668213	strict	yeast	yeast	yeast	0.013888888888888888
1608	yeast_gpl2529	yeast_gpl2529	2.843436748592409	agglom	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	3.7025651931762695	interconnected	yeast	yeast	yeast	0.0015432098765432098
1617	yeast_gpl2529	yeast_gpl2529	2.8015128485730894	agglom	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	4.95182466506958	interconnected	yeast	yeast	yeast	0.0015432098765432098
1626	yeast_gpl2529	yeast_gpl2529	2.922705928996326	agglom	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	3.7025651931762695	interconnected	yeast	yeast	yeast	0.0015432098765432098
1636	yeast_gpl2529	yeast_gpl2529	2.734477122628413	agglom	yeast_sisima#ap1	yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	4.161299228668213	interconnected	yeast	yeast	yeast	0.0015432098765432098
1645	yeast_gpl2529	yeast_gpl2529	1.7063108449714597	agglom	yeast_sisima#ap2	yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	4.95182466506958	interconnected	yeast	yeast	yeast	0.0015432098765432098
1654	yeast_gpl2529	yeast_gpl2529	2.7714906972274296	agglom	yeast_sisima#ap3	yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	4.161299228668213	interconnected	yeast	yeast	yeast	0.0015432098765432098
1663	yeast_gpl2529	yeast_gpl2529	3.424964373440744	agglom	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	4.95182466506958	interconnected	yeast	yeast	yeast	0.0015432098765432098
1672	yeast_gpl2529	yeast_gpl2529	3.362462350515929	agglom	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	4.95182466506958	interconnected	yeast	yeast	yeast	0.0015432098765432098
1681	yeast_gpl2529	yeast_gpl2529	3.7115904245465696	agglom	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	4.95182466506958	interconnected	yeast	yeast	yeast	0.0015432098765432098
1691	yeast_gpl2529	yeast_gpl2529	3.588125686627186	agglom	yeast_sisima#minimal	yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	3.8811032772064213	minimal	yeast	yeast	yeast	0.013888888888888888
1700	yeast_gpl2529	yeast_gpl2529	3.0226552119068377	agglom	yeast_sisima#strict	yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	5.083911895751953	strict	yeast	yeast	yeast	0.013888888888888888
1709	yeast_gpl2529	yeast_gpl2529	3.704278916929964	agglom	yeast_sisima#tc1	yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	3.8811032772064213	interconnected	yeast	yeast	yeast	0.0015432098765432098
1718	yeast_gpl2529	yeast_gpl2529	3.382981423157183	agglom	yeast_sisima#tc2	yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	3.8811032772064213	interconnected	yeast	yeast	yeast	0.0015432098765432098
1727	yeast_gpl2529	yeast_gpl2529	3.663204685697765	agglom	yeast_sisima#tc3	yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	3.8811032772064213	interconnected	yeast	yeast	yeast	0.0015432098765432098
1728	ecoli_colombos	ecoli_colombos	6.351388622825091	ica_zscore	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	ecoli_colombos#ecoli_regulondb#ap1	45.998550176620476	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1737	ecoli_colombos	ecoli_colombos	6.2617462975626585	ica_zscore	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	ecoli_colombos#ecoli_regulondb#ap2	31.17507386207581	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1746	ecoli_colombos	ecoli_colombos	6.429113112363392	ica_zscore	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	ecoli_colombos#ecoli_regulondb#ap3	27.60624027252197	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1755	ecoli_colombos	ecoli_colombos	8.131005020773609	ica_zscore	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	ecoli_colombos#ecoli_regulondb#mcl1	18.71334314346313	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1764	ecoli_colombos	ecoli_colombos	8.565306460166846	ica_zscore	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	ecoli_colombos#ecoli_regulondb#mcl2	24.59242296218872	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1773	ecoli_colombos	ecoli_colombos	8.530971871724914	ica_zscore	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	ecoli_colombos#ecoli_regulondb#mcl3	18.71334314346313	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
1782	ecoli_colombos	ecoli_colombos	7.503199690554907	ica_zscore	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	ecoli_colombos#ecoli_regulondb#minimal	27.60624027252197	minimal	ecoli	ecoli	ecoli	0.018518518518518517
1792	ecoli_colombos	ecoli_colombos	11.313302775427509	ica_zscore	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	69.97009587287903	strict	ecoli	ecoli	ecoli	0.027777777777777776
1801	ecoli_colombos	ecoli_colombos	7.3820639251433064	ica_zscore	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	24.59242296218872	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
