,rank,path_name,p_val,z_score,combined_score,overlapping_genes,adj_p_val,database
296,297,Malignant Glioma,0.0002744487370772801,6.22663252240717,51.063032154018536,"['PRNP', 'IDH1', 'GSTP1', 'CAT', 'ERCC2', 'VIM', 'CTSB']",0.002702904228791395,DisGeNET
297,298,Malignant neoplasm of esophagus,0.00027936576339382386,5.395069068018884,44.147788975571956,"['NQO1', 'GSTK1', 'APC', 'TXNRD1', 'GSTP1', 'ERCC2', 'ACTB', 'PTGS1']",0.002742096838680989,DisGeNET
298,299,Entropion,0.0002831546947100322,101.73979591836735,831.1650111787942,"['ERCC2', 'ERCC6']",0.002760758273422814,DisGeNET
299,300,clinical depression,0.0002831546947100322,101.73979591836735,831.1650111787942,"['PRNP', 'APOE']",0.002760758273422814,DisGeNET
300,301,Autistic Disorder,0.00029074110951292945,5.361699169186916,43.660731034263264,"['GPX1', 'APC', 'TXNRD1', 'UCP3', 'GSTP1', 'CAT', 'APOE', 'ACTB']",0.002825308124004381,DisGeNET
301,302,"Cockayne Syndrome, Type I",0.00029839504027009874,25.912760416666668,210.33626833106362,"['ERCC2', 'APOE', 'ERCC6']",0.002871651053544478,DisGeNET
302,303,NONAKA MYOPATHY,0.00029839504027009874,25.912760416666668,210.33626833106362,"['PRNP', 'CAT', 'SQSTM1']",0.002871651053544478,DisGeNET
303,304,Memory Loss,0.00029845535735983637,13.831182420648762,112.2661889463718,"['PRNP', 'APOE', 'SQSTM1', 'CTSB']",0.002871651053544478,DisGeNET
304,305,Hypoglycemia,0.00030596256904427476,9.443593181382877,76.41800730359239,"['GCLC', 'TXNRD1', 'GSR', 'UCP2', 'APOE']",0.002934231194932799,DisGeNET
305,306,Undifferentiated carcinoma,0.00033745690563521485,9.237724887556222,73.8470447292013,"['GSTP1', 'UCP2', 'HBA1', 'ACTB', 'PTGS1']",0.003225691009748377,DisGeNET
306,307,Overweight,0.0003440400761733361,9.197611494681844,73.34867440469357,"['NCF1', 'UCP3', 'UCP2', 'CAT', 'APOE']",0.003255257919012725,DisGeNET
307,308,Recurrent bacterial skin infections,0.0003455139191258262,90.43083900226758,720.7769792087644,"['NCF1', 'NCF2']",0.003255257919012725,DisGeNET
308,309,Granulomatosis,0.0003455139191258262,90.43083900226758,720.7769792087644,"['NCF1', 'NCF2']",0.003255257919012725,DisGeNET
309,310,Apraxia of Phonation,0.0003455139191258262,90.43083900226758,720.7769792087644,"['APOE', 'SQSTM1']",0.003255257919012725,DisGeNET
310,311,Neoplastic Cell Transformation,0.0003461146026710966,13.283297034679176,105.8511485967065,"['APC', 'NCF1', 'CAT', 'VIM']",0.003255257919012725,DisGeNET
311,312,Malignant tumor of cervix,0.0003533311711378472,4.671183673469388,37.12705727853085,"['PRDX3', 'NQO1', 'GSTK1', 'SRXN1', 'CAT', 'DHCR24', 'FANCC', 'VIM', 'PTGS1']",0.0033124797294173175,DisGeNET
312,313,Hepatocarcinogenesis,0.0003593914250697069,5.944187062937063,47.14393275925733,"['GSTK1', 'GPX2', 'APC', 'GSTP1', 'ERCC2', 'SQSTM1', 'SOD3']",0.003358530090507644,DisGeNET
313,314,Fetal Alcohol Syndrome,0.00037322513092327545,23.91466346153846,188.76630070099836,"['GSTP1', 'CAT', 'ACTB']",0.003476699069906308,DisGeNET
314,315,Skin Carcinogenesis,0.0003771966339378598,12.97479541734861,102.27698983281692,"['NQO1', 'GPX1', 'UCP3', 'ERCC2']",0.003502540172280127,DisGeNET
315,316,Hyperinsulinism,0.00037943196632579397,7.03611859838275,55.42234699236771,"['GPX1', 'IFT172', 'UCP3', 'UCP2', 'FANCC', 'APOE']",0.0035121471566548963,DisGeNET
316,317,Glaucoma,0.0004012963194320604,6.959644444444445,54.43006001571991,"['GSTK1', 'TXNRD2', 'IFT172', 'GSTP1', 'APOE', 'PRDX6']",0.0037028130420781596,DisGeNET
317,318,Acute myocardial infarction,0.00040776512547179857,8.851509162773985,69.08442885897915,"['NCF1', 'MB', 'GSTP1', 'HBA1', 'APOE']",0.003721468768230073,DisGeNET
318,319,"Arterial Diseases, Common Carotid",0.0004139409991332273,81.38367346938776,633.9614904314446,"['GSTP1', 'APOE']",0.003721468768230073,DisGeNET
319,320,External Carotid Artery Diseases,0.0004139409991332273,81.38367346938776,633.9614904314446,"['GSTP1', 'APOE']",0.003721468768230073,DisGeNET
320,321,"Cirrhosis, Cryptogenic",0.0004139409991332273,81.38367346938776,633.9614904314446,"['GSTK1', 'GSTP1']",0.003721468768230073,DisGeNET
321,322,"CRANIOSYNOSTOSIS, TYPE 2",0.0004139409991332273,81.38367346938776,633.9614904314446,"['ERCC2', 'ERCC6']",0.003721468768230073,DisGeNET
322,323,Abnormal lower motor neuron morphology,0.0004139409991332273,81.38367346938776,633.9614904314446,"['ALS2', 'SQSTM1']",0.003721468768230073,DisGeNET
323,324,Internal Carotid Artery Diseases,0.0004139409991332273,81.38367346938776,633.9614904314446,"['GSTP1', 'APOE']",0.003721468768230073,DisGeNET
324,325,Complicated pneumoconiosis,0.0004139409991332273,81.38367346938776,633.9614904314446,"['GSTK1', 'GSTP1']",0.003721468768230073,DisGeNET
325,326,Atrophic,0.0004147688268181209,23.02662037037037,179.3264662791419,"['GSTP1', 'VIM', 'APOE']",0.003721468768230073,DisGeNET
326,327,"Hamartoma Syndrome, Multiple",0.00042168324511810816,12.584947602413465,97.80085119793893,"['GPX1', 'NCF1', 'ERCC2', 'SQSTM1']",0.0037719372843133528,DisGeNET
327,328,Intestinal Cancer,0.0004366088078414149,22.60681818181818,174.89703713088522,"['GPX2', 'GPX1', 'APC']",0.0038935389113906667,DisGeNET
328,329,Thyroid Diseases,0.0004452773925287424,12.398623279098874,95.67785874055836,"['TXNRD2', 'UCP2', 'SQSTM1', 'CTSB']",0.003958773170658273,DisGeNET
329,330,Ulcerative Colitis,0.0004544684231679544,4.5040208136234625,34.66466527041331,"['NQO1', 'GSTK1', 'APC', 'IDH1', 'GSTP1', 'CAT', 'APOE', 'DNM2', 'PTGS1']",0.004020380157774345,DisGeNET
330,331,"Alzheimer Disease, Late Onset",0.0004549558400763447,8.634730014025246,66.44692593822863,"['PRNP', 'CAT', 'DHCR24', 'APOE', 'DNM2']",0.004020380157774345,DisGeNET
331,332,Acute Coronary Syndrome,0.0004715672887835327,8.564782608695651,65.60151347970944,"['GPX1', 'GSTP1', 'UCP2', 'VIM', 'APOE']",0.00415462144485492,DisGeNET
332,333,Ischemic stroke,0.0004792511703578134,6.721993127147766,51.37811417264239,"['NQO1', 'PRNP', 'GPX3', 'UCP2', 'APOE', 'PTGS1']",0.004209638658548361,DisGeNET
333,334,"Anemia, Microangiopathic",0.0004884058068615739,73.98144712430427,564.0614766653882,"['GCLC', 'GSR']",0.004214120899911811,DisGeNET
334,335,Restrictive behavior,0.0004884058068615739,73.98144712430427,564.0614766653882,"['APOE', 'SQSTM1']",0.004214120899911811,DisGeNET
335,336,"Cerebral Amyloid Angiopathy, Hereditary",0.0004884058068615739,73.98144712430427,564.0614766653882,"['PRNP', 'APOE']",0.004214120899911811,DisGeNET
336,337,Multiple Acyl Coenzyme A Dehydrogenase Deficiency,0.0004884058068615739,73.98144712430427,564.0614766653882,"['TXNRD1', 'GSR']",0.004214120899911811,DisGeNET
337,338,Occupational Diseases,0.0004884058068615739,73.98144712430427,564.0614766653882,"['NQO1', 'ERCC2']",0.004214120899911811,DisGeNET
338,339,Polymorphous light eruption,0.0004884058068615739,73.98144712430427,564.0614766653882,"['GSTK1', 'GSTP1']",0.004214120899911811,DisGeNET
339,340,Leukoplakia,0.0005065220152685664,21.43426724137931,162.64199313877722,"['GSTK1', 'GSTP1', 'ERCC2']",0.004322613598949749,DisGeNET
340,341,Bradykinesia,0.0005065220152685664,21.43426724137931,162.64199313877722,"['NQO1', 'PRNP', 'APOE']",0.004322613598949749,DisGeNET
341,342,"Mammary Carcinoma, Animal",0.000508368915568791,11.955937830089029,90.67745709181516,"['APC', 'UCP2', 'HBA1', 'ACTB']",0.004322613598949749,DisGeNET
342,343,"Thrombocythemia, Essential",0.000508368915568791,11.955937830089029,90.67745709181516,"['LDHA', 'IDH1', 'UCP2', 'ERCC2']",0.004322613598949749,DisGeNET
343,344,Animal Mammary Neoplasms,0.000508368915568791,11.955937830089029,90.67745709181516,"['APC', 'UCP2', 'HBA1', 'ACTB']",0.004322613598949749,DisGeNET
344,345,Hepatitis A,0.0005241571211139168,8.361497961956522,63.160406601764876,"['GSTK1', 'APC', 'IDH1', 'GSTP1', 'ACTB']",0.004443940809444076,DisGeNET
345,346,Osteomyelitis,0.0005313238767898746,21.069915254237287,158.8700852093768,"['NCF1', 'NCF2', 'GSR']",0.004491683062457755,DisGeNET
346,347,"Inclusion Body Myopathy, Sporadic",0.0005568907744714018,20.717708333333334,155.2407187169326,"['PRNP', 'APOE', 'SQSTM1']",0.004674070490434149,DisGeNET
347,348,Iron deficiency,0.0005568907744714018,20.717708333333334,155.2407187169326,"['PRNP', 'HBA1', 'CYGB']",0.004674070490434149,DisGeNET
348,349,Adrenoleukodystrophy,0.0005632376427387574,11.623771093176815,86.96683422693835,"['GSTK1', 'GSTP1', 'CAT', 'ACTB']",0.004674070490434149,DisGeNET
349,350,Burkitt Lymphoma,0.0005685739985507223,6.499750623441397,48.56860064028532,"['NQO1', 'LDHA', 'GPX4', 'APC', 'CAT', 'VIM']",0.004674070490434149,DisGeNET
350,351,"Anemia, Hemolytic, Acquired",0.0005688783229383101,67.81292517006803,506.6875974033785,"['GCLC', 'GSR']",0.004674070490434149,DisGeNET
351,352,"Heredodegenerative Disorders, Nervous System",0.0005688783229383101,67.81292517006803,506.6875974033785,"['NGB', 'CYGB']",0.004674070490434149,DisGeNET
352,353,Subcortical Infarction,0.0005688783229383101,67.81292517006803,506.6875974033785,"['HBA1', 'APOE']",0.004674070490434149,DisGeNET
353,354,"Skin Diseases, Bacterial",0.0005688783229383101,67.81292517006803,506.6875974033785,"['NCF1', 'NCF2']",0.004674070490434149,DisGeNET
354,355,Amelanotic Skin Melanoma,0.0005688783229383101,67.81292517006803,506.6875974033785,"['NQO1', 'CTSB']",0.004674070490434149,DisGeNET
355,356,Methemoglobinemia,0.0005688783229383101,67.81292517006803,506.6875974033785,"['TXNRD1', 'HBA1']",0.004674070490434149,DisGeNET
356,357,Refractory anemias,0.0005712602609859554,8.199233716475096,61.22913601018409,"['GSTK1', 'GPX2', 'CAT', 'VIM', 'APOE']",0.0046804937349689615,DisGeNET
357,358,Polyp of large intestine,0.0005832323658016302,20.37704918032787,151.74635456054804,"['APC', 'GSTP1', 'PTGS1']",0.004765236508295443,DisGeNET
358,359,Mental Depression,0.0006048294509182638,5.4284170934699105,40.22763250146964,"['NQO1', 'LDHA', 'GPX1', 'TXNRD1', 'CAT', 'APOE', 'PTGS1']",0.004927927977537386,DisGeNET
359,360,FRIEDREICH ATAXIA 1,0.0006103582246116367,20.047379032258064,148.3799646202569,"['GPX1', 'CAT', 'FANCC']",0.004931761897759772,DisGeNET
360,361,"Multiple, subcutaneous nodules",0.0006103582246116367,20.047379032258064,148.3799646202569,"['APC', 'IDH1', 'APOE']",0.004931761897759772,DisGeNET
361,362,Subcutaneous nodule,0.0006103582246116367,20.047379032258064,148.3799646202569,"['APC', 'IDH1', 'APOE']",0.004931761897759772,DisGeNET
362,363,Cryptorchidism,0.0006217669728254109,6.385947712418301,47.147101865126444,"['GPX4', 'ERCC2', 'FANCC', 'HBA1', 'ERCC6', 'ACTB']",0.00501010577276674,DisGeNET
363,364,Coronary Arteriosclerosis,0.000627273876460278,4.749381494309747,35.022543773968295,"['NQO1', 'GSTK1', 'GCLC', 'GPX1', 'UCP2', 'APOE', 'SOD3', 'PTGS1']",0.0050405936501272345,DisGeNET
364,365,GRN-related frontotemporal dementia,0.0006382778413540298,19.728174603174605,145.1349897058961,"['PRNP', 'APOE', 'SQSTM1']",0.00511496626290558,DisGeNET
365,366,Aplastic Anemia,0.0006532599910881869,11.15851768352825,81.83138398894596,"['NQO1', 'GSTK1', 'IDH1', 'GSTP1']",0.005166674555406246,DisGeNET
366,367,Glucocorticoid deficiency,0.0006553286359164845,62.59340659340659,458.83306235776007,"['TXNRD2', 'TXNRD1']",0.005166674555406246,DisGeNET
367,368,Sudden sensorineural hearing loss,0.0006553286359164845,62.59340659340659,458.83306235776007,"['GPX1', 'GPX3']",0.005166674555406246,DisGeNET
368,369,Autonomic neuropathy,0.0006553286359164845,62.59340659340659,458.83306235776007,"['PRNP', 'GSTK1']",0.005166674555406246,DisGeNET
369,370,Microangiopathic hemolytic anemia,0.0006553286359164845,62.59340659340659,458.83306235776007,"['GCLC', 'GSR']",0.005166674555406246,DisGeNET
370,371,Perseveration,0.0006553286359164845,62.59340659340659,458.83306235776007,"['PRNP', 'SQSTM1']",0.005166674555406246,DisGeNET
371,372,Cerebral Ischemia,0.0006639900588443317,7.922302737520129,57.96941726221714,"['GPX1', 'UCP2', 'CAT', 'NGB', 'APOE']",0.005220889575590511,DisGeNET
372,373,Arteriopathic disease,0.0006670006237028307,19.4189453125,142.00530155068068,"['NCF1', 'GPX3', 'APOE']",0.005230500869519516,DisGeNET
373,374,Malignant neoplasm of kidney,0.0006787570407674021,6.275983935742972,45.7848549476262,"['NQO1', 'LDHA', 'APC', 'IDH1', 'VIM', 'SQSTM1']",0.005308460813488372,DisGeNET
374,375,Medulloblastoma,0.0007042130681841279,5.284656167160455,38.35830471744089,"['PRDX3', 'APC', 'IDH1', 'GSR', 'VIM', 'CTSB', 'DNM2']",0.0054928619318361975,DisGeNET
375,376,"Optic Atrophy, Hereditary, Leber",0.000726892904067874,18.828598484848484,136.06922395304758,"['TXNRD1', 'GSR', 'ACTB']",0.005654685490421626,DisGeNET
376,377,Balkan Nephropathy,0.0007477269425466376,58.119533527696795,418.3718752445384,"['GSTK1', 'GSTP1']",0.0057149132987609624,DisGeNET
377,378,Benign neoplasm of bladder,0.0007477269425466376,58.119533527696795,418.3718752445384,"['ERCC2', 'FANCC']",0.0057149132987609624,DisGeNET
378,379,Cellulitis,0.0007477269425466376,58.119533527696795,418.3718752445384,"['NCF1', 'NCF2']",0.0057149132987609624,DisGeNET
379,380,Neoplasm of uncertain or unknown behavior of bladder,0.0007477269425466376,58.119533527696795,418.3718752445384,"['ERCC2', 'FANCC']",0.0057149132987609624,DisGeNET
380,381,Neurofibrillary degeneration (morphologic abnormality),0.0007477269425466376,58.119533527696795,418.3718752445384,"['PRNP', 'APOE']",0.0057149132987609624,DisGeNET
381,382,Diplopia,0.0007477269425466376,58.119533527696795,418.3718752445384,"['PRNP', 'ERCC2']",0.0057149132987609624,DisGeNET
382,383,Familial multiple trichoepitheliomata,0.000753052200850234,10.728825044043909,77.15501502358687,"['GPX2', 'APC', 'GSTP1', 'ERCC2']",0.0057149132987609624,DisGeNET
383,384,Low density lipoprotein cholesterol measurement,0.0007555173693878452,7.691194870190804,55.2851377295203,"['GPX1', 'GSR', 'APOE', 'DNM2', 'PTGS1']",0.0057149132987609624,DisGeNET
384,385,Cerebral Infarction,0.0007555173693878452,7.691194870190804,55.2851377295203,"['UCP3', 'NGB', 'HBA1', 'VIM', 'APOE']",0.0057149132987609624,DisGeNET
385,386,"Chromosome 8, trisomy",0.0007580808068100011,18.546641791044777,133.25243883086927,"['NQO1', 'IDH1', 'GSR']",0.0057149132987609624,DisGeNET
386,387,Benign Neoplasm,0.0007580808068100011,18.546641791044777,133.25243883086927,"['NQO1', 'GPX3', 'CAT']",0.0057149132987609624,DisGeNET
387,388,Cooley's anemia,0.0007580808068100011,18.546641791044777,133.25243883086927,"['GSTK1', 'HBA1', 'APOE']",0.0057149132987609624,DisGeNET
388,389,Allergic rhinitis (disorder),0.0007885863142342281,10.592800749364379,75.68840754634459,"['GSTK1', 'VIM', 'EPX', 'ACTB']",0.005929601463072281,DisGeNET
389,390,Tuberculosis,0.0007927309146631992,5.174866310160428,36.94868372534289,"['GSR', 'CAT', 'ERCC2', 'VIM', 'EPX', 'SQSTM1', 'ACTB']",0.005945481859973994,DisGeNET
390,391,Anoxia,0.0008173279064828344,7.553387617145491,53.70058409233284,"['UCP2', 'APOE', 'SOD3', 'ACTB', 'CYGB']",0.0061142816533562416,DisGeNET
391,392,Cockayne Syndrome,0.0008229855387419517,18.007246376811594,127.8977626315855,"['CAT', 'ERCC2', 'ERCC6']",0.00613374867709226,DisGeNET
392,393,Liver diseases,0.0008241241812298319,5.139247230232205,36.494767616287206,"['NQO1', 'APC', 'TXNRD1', 'GSTP1', 'UCP2', 'APOE', 'PRDX6']",0.00613374867709226,DisGeNET
393,394,Malignant neoplasm of brain,0.0008440887816142691,10.395061728395062,73.5684805281848,"['GSTK1', 'APC', 'IDH1', 'GSTP1']",0.006202198933117301,DisGeNET
394,395,"Motor Neuron Disease, Lower",0.0008460435467739499,54.2421768707483,383.7601319651186,"['PRDX3', 'VIM']",0.006202198933117301,DisGeNET
395,396,UV-Sensitive Syndrome,0.0008460435467739499,54.2421768707483,383.7601319651186,"['ERCC2', 'ERCC6']",0.006202198933117301,DisGeNET
396,397,Macroangiopathy,0.0008460435467739499,54.2421768707483,383.7601319651186,"['CAT', 'APOE']",0.006202198933117301,DisGeNET
397,398,Carcinoma in situ of bladder,0.0008460435467739499,54.2421768707483,383.7601319651186,"['ERCC2', 'FANCC']",0.006202198933117301,DisGeNET
398,399,Psychological symptom,0.0008460435467739499,54.2421768707483,383.7601319651186,"['APOE', 'PTGS1']",0.006202198933117301,DisGeNET
399,400,mixed gliomas,0.0008567202865766146,17.74910714285714,125.35127794530594,"['IDH1', 'GSTP1', 'CAT']",0.006264767095591494,DisGeNET
400,401,Follicular thyroid carcinoma,0.000863187272534167,10.330766218509334,72.88230449848443,"['TXNRD2', 'IDH1', 'CAT', 'VIM']",0.006280653662095618,DisGeNET
401,402,Transitional cell carcinoma of bladder,0.000863187272534167,10.330766218509334,72.88230449848443,"['APC', 'IDH1', 'GSTP1', 'VIM']",0.006280653662095618,DisGeNET
402,403,Breast adenocarcinoma,0.0008825890411760364,10.267254800207576,72.20601848255508,"['NQO1', 'GCLC', 'GPX1', 'IDH1']",0.006405066370230421,DisGeNET
403,404,Childhood Acute Lymphoblastic Leukemia,0.0008846655772899453,5.953318077803203,41.853617220920526,"['NQO1', 'GSTK1', 'TXNRD1', 'IDH1', 'GSTP1', 'ACTB']",0.006405066370230421,DisGeNET
404,405,Pituitary Adenoma,0.0008964062940188855,7.394313224010832,51.88675950890251,"['APC', 'IDH1', 'GSTP1', 'DHCR24', 'ACTB']",0.006474045456803062,DisGeNET
405,406,HIV Infections,0.0009200674697372597,4.464883138077752,31.21428177921331,"['PRDX3', 'PRNP', 'GCLC', 'GPX3', 'IDH1', 'HBA1', 'APOE', 'CTSB']",0.006628083908801896,DisGeNET
406,407,Shy-Drager Syndrome,0.000926798741435889,17.25434027777778,120.50041514783926,"['PRNP', 'APOE', 'SQSTM1']",0.006628083908801896,DisGeNET
407,408,Central Nervous System Neoplasms,0.000926798741435889,17.25434027777778,120.50041514783926,"['GSTK1', 'APC', 'IDH1']",0.006628083908801896,DisGeNET
408,409,Comatose,0.000926798741435889,17.25434027777778,120.50041514783926,"['PRNP', 'UCP2', 'APOE']",0.006628083908801896,DisGeNET
409,410,"AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE (disorder)",0.0009502488602876735,50.849489795918366,353.85075072456357,"['ALS2', 'SQSTM1']",0.006697537147810711,DisGeNET
410,411,Smith-Lemli-Opitz Syndrome,0.0009502488602876735,50.849489795918366,353.85075072456357,"['DHCR24', 'APOE']",0.006697537147810711,DisGeNET
411,412,Niemann-Pick Diseases,0.0009502488602876735,50.849489795918366,353.85075072456357,"['APOE', 'CTSB']",0.006697537147810711,DisGeNET
412,413,Diastrophic dysplasia,0.0009502488602876735,50.849489795918366,353.85075072456357,"['NQO1', 'APOE']",0.006697537147810711,DisGeNET
413,414,Primary Progressive Aphasia (disorder),0.0009502488602876735,50.849489795918366,353.85075072456357,"['PRNP', 'APOE']",0.006697537147810711,DisGeNET
414,415,Proliferative Inflammatory Atrophy,0.0009502488602876735,50.849489795918366,353.85075072456357,"['GSTP1', 'VIM']",0.006697537147810711,DisGeNET
415,416,Fever,0.0009842404485569634,9.960971924965378,68.96618697032198,"['PRNP', 'NCF1', 'NCF2', 'ERCC2']",0.0069204406539161495,DisGeNET
416,417,Cutaneous Melanoma,0.0009957321337037436,7.216877203290247,49.883288179947215,"['IDH1', 'GSTP1', 'ERCC2', 'VIM', 'PRDX6']",0.006984452016986691,DisGeNET
417,418,Squamous cell carcinoma of esophagus,0.0010109113980430221,4.0014792899408285,27.59781444209775,"['NQO1', 'GSTK1', 'LDHA', 'APC', 'GPX3', 'GSTP1', 'ERCC2', 'VIM', 'CTSB']",0.007073961337980478,DisGeNET
418,419,Arthritis,0.0010338170025340058,4.935137895812053,33.92659312049918,"['GSTK1', 'NCF1', 'VIM', 'SOD3', 'PRDX6', 'CTSB', 'PTGS1']",0.007212596977236616,DisGeNET
419,420,Giant Cell Glioblastoma,0.0010385690272304486,16.561666666666667,113.77718344209896,"['APC', 'IDH1', 'CTSB']",0.007212596977236616,DisGeNET
420,421,Bronchial Hyperreactivity,0.0010385690272304486,16.561666666666667,113.77718344209896,"['GSTK1', 'GSTP1', 'PTGS1']",0.007212596977236616,DisGeNET
421,422,Liver Failure,0.001049041467503781,9.785749628896586,67.12905270122927,"['GSTK1', 'IFT172', 'GSTP1', 'SQSTM1']",0.007212596977236616,DisGeNET
422,423,Exogenous Hyperinsulinism,0.0010603134017817932,47.85594237695078,327.7744779803496,"['GPX1', 'FANCC']",0.007212596977236616,DisGeNET
423,424,Gastric Cardia Carcinoma,0.0010603134017817932,47.85594237695078,327.7744779803496,"['GSTK1', 'GSTP1']",0.007212596977236616,DisGeNET
424,425,"Melanoma, Amelanotic",0.0010603134017817932,47.85594237695078,327.7744779803496,"['NQO1', 'CTSB']",0.007212596977236616,DisGeNET
425,426,Thrombosis of cerebral veins,0.0010603134017817932,47.85594237695078,327.7744779803496,"['GPX3', 'APOE']",0.007212596977236616,DisGeNET
426,427,Lipidemias,0.0010603134017817932,47.85594237695078,327.7744779803496,"['APC', 'APOE']",0.007212596977236616,DisGeNET
427,428,Cerebral Small Vessel Diseases,0.0010603134017817932,47.85594237695078,327.7744779803496,"['PRNP', 'APOE']",0.007212596977236616,DisGeNET
428,429,Cone-shaped epiphyses of the phalanges of the hand,0.0010603134017817932,47.85594237695078,327.7744779803496,"['GPX4', 'IFT172']",0.007212596977236616,DisGeNET
429,430,Endogenous Hyperinsulinism,0.0010603134017817932,47.85594237695078,327.7744779803496,"['GPX1', 'FANCC']",0.007212596977236616,DisGeNET
430,431,Primary malignant neoplasm,0.0010752712341948949,3.964390448261416,27.09733157427422,"['NQO1', 'LDHA', 'APC', 'SRXN1', 'IDH1', 'ERCC2', 'FANCC', 'VIM', 'SQSTM1']",0.007297374385197373,DisGeNET
431,432,Malignant neoplasm of skin,0.0010872051418131144,7.071336020731356,48.255822106858005,"['NQO1', 'GSTK1', 'GSTP1', 'CAT', 'ERCC2']",0.007361284814359628,DisGeNET
432,433,Extrahepatic Cholangiocarcinoma,0.0011176170577055628,16.12987012987013,109.62757347108415,"['APC', 'IDH1', 'GSTP1']",0.007524589795267035,DisGeNET
433,434,"Dementia, Vascular",0.0011176170577055628,16.12987012987013,109.62757347108415,"['PRNP', 'GPX1', 'APOE']",0.007524589795267035,DisGeNET
434,435,"Lupus Erythematosus, Discoid",0.0011190415592961232,7.024098970251716,47.7307382905667,"['GSTK1', 'APC', 'NCF1', 'NCF2', 'GSTP1']",0.007524589795267035,DisGeNET
435,436,Anxiety,0.0011234045205795978,5.674235807860262,38.53595657267732,"['PRNP', 'APC', 'CAT', 'APOE', 'SQSTM1', 'DNM2']",0.007536601428200284,DisGeNET
436,437,Vascular lesions,0.0011585265273081232,15.92227564102564,107.64423726978924,"['NQO1', 'IDH1', 'APOE']",0.007713918843140111,DisGeNET
437,438,Peptic Ulcer,0.0011585265273081232,15.92227564102564,107.64423726978924,"['LDHA', 'GSR', 'PTGS1']",0.007713918843140111,DisGeNET
438,439,Bipolar Disorder,0.001173260255371384,4.290964176508542,28.955292652469442,"['PRNP', 'LDHA', 'GPX3', 'TXNRD1', 'UCP2', 'CAT', 'APOE', 'ACTB']",0.007713918843140111,DisGeNET
439,440,Rift Valley Fever,0.0011762077962531588,45.19501133786848,304.8611297728522,"['ERCC2', 'SQSTM1']",0.007713918843140111,DisGeNET
440,441,Gastric dysplasia,0.0011762077962531588,45.19501133786848,304.8611297728522,"['NQO1', 'VIM']",0.007713918843140111,DisGeNET
441,442,Abnormal nasal morphology,0.0011762077962531588,45.19501133786848,304.8611297728522,"['ERCC2', 'ERCC6']",0.007713918843140111,DisGeNET
442,443,Acute Kidney Tubular Necrosis,0.0011762077962531588,45.19501133786848,304.8611297728522,"['MB', 'GSR']",0.007713918843140111,DisGeNET
443,444,Carcinoma of ampulla of Vater,0.0011762077962531588,45.19501133786848,304.8611297728522,"['APC', 'APOE']",0.007713918843140111,DisGeNET
444,445,Compensatory Hyperinsulinemia,0.0011762077962531588,45.19501133786848,304.8611297728522,"['GPX1', 'FANCC']",0.007713918843140111,DisGeNET
445,446,Poikiloderma,0.0011762077962531588,45.19501133786848,304.8611297728522,"['ERCC2', 'ERCC6']",0.007713918843140111,DisGeNET
446,447,Thalassemia,0.001200370609876017,15.719936708860759,105.71853823216108,"['GSR', 'HBA1', 'APOE']",0.007837241147069976,DisGeNET
447,448,Prediabetes syndrome,0.001200370609876017,15.719936708860759,105.71853823216108,"['UCP3', 'UCP2', 'CAT']",0.007837241147069976,DisGeNET
448,449,Neoplasm Invasiveness,0.0012118242935367813,9.399738499940568,63.125150580015756,"['CAT', 'VIM', 'ACTB', 'CTSB']",0.0078944010213699,DisGeNET
449,450,Proteinuria,0.00123644163103707,9.347044917257683,62.58330447215744,"['NCF2', 'ERCC6', 'APOE', 'CTSB']",0.008036870601740955,DisGeNET
450,451,Acute Promyelocytic Leukemia,0.0012667761347006892,5.538024164889837,36.94571030774381,"['PRDX3', 'GSTK1', 'TXNRD1', 'IDH1', 'VIM', 'PTGS1']",0.008215787569843716,DisGeNET
451,452,Kyphoscoliosis deformity of spine,0.0012868950850409683,15.330246913580247,102.03080897740581,"['ERCC2', 'ERCC6', 'ACTB']",0.00830714577545645,DisGeNET
452,453,Regurgitation,0.0012979027758576402,42.81417830290011,284.5860815063359,"['LDHA', 'ACTB']",0.00830714577545645,DisGeNET
453,454,Restlessness,0.0012979027758576402,42.81417830290011,284.5860815063359,"['PRNP', 'SQSTM1']",0.00830714577545645,DisGeNET
454,455,Slow acetylator due to N-acetyltransferase enzyme variant,0.0012979027758576402,42.81417830290011,284.5860815063359,"['GSTK1', 'GSTP1']",0.00830714577545645,DisGeNET
455,456,"Neoplasms, Neuroepithelial",0.0012979027758576402,42.81417830290011,284.5860815063359,"['APC', 'IDH1']",0.00830714577545645,DisGeNET
456,457,Pseudomyxoma Peritonei,0.0012979027758576402,42.81417830290011,284.5860815063359,"['APC', 'VIM']",0.00830714577545645,DisGeNET
457,458,Sarcoma,0.0013295060104089936,4.716031280547409,31.23402911914787,"['NQO1', 'GSTK1', 'APC', 'GSTP1', 'ERCC2', 'VIM', 'SQSTM1']",0.008467185231181132,DisGeNET
458,459,"Alzheimer's Disease, Focal Onset",0.001331591523536178,15.142530487804878,100.26445484950855,"['PRNP', 'DHCR24', 'APOE']",0.008467185231181132,DisGeNET
459,460,Acute Confusional Senile Dementia,0.001331591523536178,15.142530487804878,100.26445484950855,"['PRNP', 'DHCR24', 'APOE']",0.008467185231181132,DisGeNET
