Source Node	Interaction	Target Node	Source ID	Source Alias	Source type	Source querynode	Target ID	Target Alias	Target type	Target querynode	Citation	cx edge id	cx source node id	cx target node id
DUOX2	involved-in	Metabolism of amino acids and derivatives	ncbigene:50506		gene	true	REACT:R-HSA-71291		pathway			29182	4525	115
DUOX2	involved-in	Thyroid hormone synthesis	ncbigene:50506		gene	true	KEGG:hsa04918		pathway			29183	4525	829
DUOX2	involved-in	Thyroxine biosynthesis	ncbigene:50506		gene	true	REACT:R-HSA-209968		pathway			29184	4525	3308
EHD2	involved-in	Endocytosis	ncbigene:30846		gene	true	KEGG:hsa04144		pathway			30936	4648	400
EHD2	involved-in	Hemostasis	ncbigene:30846		gene	true	REACT:R-HSA-109582		pathway			30938	4648	1
EPX	involved-in	Immune System	ncbigene:8288		gene	true	REACT:R-HSA-168256		pathway			32570	4839	2
EPX	involved-in	Innate Immune System	ncbigene:8288		gene	true	REACT:R-HSA-168249		pathway			32571	4839	3
EPX	involved-in	Neutrophil degranulation	ncbigene:8288		gene	true	REACT:R-HSA-6798695		pathway			32572	4839	4
ERCC2	involved-in	Disease	ncbigene:2068		gene	true	REACT:R-HSA-1643685		pathway			32855	4851	45
ERCC2	involved-in	DNA Repair	ncbigene:2068		gene	true	REACT:R-HSA-73894		pathway			32856	4851	294
ERCC2	involved-in	Dual incision in TC-NER	ncbigene:2068		gene	true	REACT:R-HSA-6782135		pathway			32858	4851	1709
ERCC2	involved-in	Epigenetic regulation of gene expression	ncbigene:2068		gene	true	REACT:R-HSA-212165		pathway			32859	4851	555
ERCC2	involved-in	Formation of TC-NER Pre-Incision Complex	ncbigene:2068		gene	true	REACT:R-HSA-6781823		pathway			32864	4851	1710
ERCC2	involved-in	Gap-filling DNA repair synthesis and ligation in TC-NER	ncbigene:2068		gene	true	REACT:R-HSA-6782210		pathway			32867	4851	1711
ERCC2	involved-in	Gene Expression	ncbigene:2068		gene	true	REACT:R-HSA-74160		pathway			32868	4851	10
ERCC2	involved-in	Generic Transcription Pathway	ncbigene:2068		gene	true	REACT:R-HSA-212436		pathway			32869	4851	1013
ERCC2	involved-in	Global Genome Nucleotide Excision Repair (GG-NER)	ncbigene:2068		gene	true	REACT:R-HSA-5696399		pathway			32870	4851	560
ERCC2	involved-in	HIV Infection	ncbigene:2068		gene	true	REACT:R-HSA-162906		pathway			32871	4851	50
ERCC2	involved-in	Infectious disease	ncbigene:2068		gene	true	REACT:R-HSA-5663205		pathway			32876	4851	54
ERCC2	involved-in	Metabolism	ncbigene:2068		gene	true	REACT:R-HSA-1430728		pathway			32878	4851	22
ERCC2	involved-in	Nucleotide excision repair	ncbigene:2068		gene	true	KEGG:hsa03420		pathway			32882	4851	2397
ERCC2	involved-in	Nucleotide Excision Repair	ncbigene:2068		gene	true	REACT:R-HSA-5696398		pathway			32883	4851	565
ERCC2	involved-in	RNA Polymerase I Promoter Clearance	ncbigene:2068		gene	true	REACT:R-HSA-73854		pathway			32895	4851	2951
ERCC2	involved-in	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription	ncbigene:2068		gene	true	REACT:R-HSA-504046		pathway			32897	4851	2349
ERCC2	involved-in	RNA Polymerase I Transcription	ncbigene:2068		gene	true	REACT:R-HSA-73864		pathway			32898	4851	2802
ERCC2	involved-in	RNA Polymerase I Transcription Initiation	ncbigene:2068		gene	true	REACT:R-HSA-73762		pathway			32899	4851	2953
ERCC2	involved-in	TP53 Regulates Transcription of DNA Repair Genes	ncbigene:2068		gene	true	REACT:R-HSA-6796648		pathway			32902	4851	1987
ERCC2	involved-in	Transcriptional Regulation by TP53	ncbigene:2068		gene	true	REACT:R-HSA-3700989		pathway			32903	4851	1027
ERCC2	involved-in	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	ncbigene:2068		gene	true	REACT:R-HSA-6781827		pathway			32904	4851	1713
ERCC6	involved-in	B-WICH complex positively regulates rRNA expression	ncbigene:2074		gene	true	REACT:R-HSA-5250924		pathway			32979	4855	546
ERCC6	involved-in	DNA Repair	ncbigene:2074		gene	true	REACT:R-HSA-73894		pathway			32980	4855	294
ERCC6	involved-in	Dual incision in TC-NER	ncbigene:2074		gene	true	REACT:R-HSA-6782135		pathway			32981	4855	1709
ERCC6	involved-in	Epigenetic regulation of gene expression	ncbigene:2074		gene	true	REACT:R-HSA-212165		pathway			32982	4855	555
ERCC6	involved-in	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	ncbigene:2074		gene	true	REACT:R-HSA-427389		pathway	true		32983	4855	2832
ERCC6	involved-in	Formation of TC-NER Pre-Incision Complex	ncbigene:2074		gene	true	REACT:R-HSA-6781823		pathway			32984	4855	1710
ERCC6	involved-in	Gap-filling DNA repair synthesis and ligation in TC-NER	ncbigene:2074		gene	true	REACT:R-HSA-6782210		pathway			32985	4855	1711
ERCC6	involved-in	Gene Expression	ncbigene:2074		gene	true	REACT:R-HSA-74160		pathway			32986	4855	10
ERCC6	involved-in	Nucleotide excision repair	ncbigene:2074		gene	true	KEGG:hsa03420		pathway			32987	4855	2397
ERCC6	involved-in	Nucleotide Excision Repair	ncbigene:2074		gene	true	REACT:R-HSA-5696398		pathway			32988	4855	565
ERCC6	involved-in	Positive epigenetic regulation of rRNA expression	ncbigene:2074		gene	true	REACT:R-HSA-5250913		pathway			32989	4855	569
ERCC6	involved-in	RNA Polymerase I Promoter Clearance	ncbigene:2074		gene	true	REACT:R-HSA-73854		pathway			32990	4855	2951
ERCC6	involved-in	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription	ncbigene:2074		gene	true	REACT:R-HSA-504046		pathway			32991	4855	2349
ERCC6	involved-in	RNA Polymerase I Transcription	ncbigene:2074		gene	true	REACT:R-HSA-73864		pathway			32992	4855	2802
ERCC6	involved-in	RNA Polymerase I Transcription Initiation	ncbigene:2074		gene	true	REACT:R-HSA-73762		pathway			32993	4855	2953
ERCC6	involved-in	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	ncbigene:2074		gene	true	REACT:R-HSA-6781827		pathway			32994	4855	1713
FANCC	involved-in	DNA Repair	ncbigene:2176		gene	true	REACT:R-HSA-73894		pathway			34080	4997	294
FANCC	involved-in	Gene Expression	ncbigene:2176		gene	true	REACT:R-HSA-74160		pathway			34084	4997	10
FANCC	involved-in	Generic Transcription Pathway	ncbigene:2176		gene	true	REACT:R-HSA-212436		pathway			34085	4997	1013
FANCC	involved-in	TP53 Regulates Transcription of DNA Repair Genes	ncbigene:2176		gene	true	REACT:R-HSA-6796648		pathway			34086	4997	1987
FANCC	involved-in	Transcriptional Regulation by TP53	ncbigene:2176		gene	true	REACT:R-HSA-3700989		pathway			34087	4997	1027
FMO2	involved-in	Biological oxidations	ncbigene:2327		gene	true	REACT:R-HSA-211859		pathway			37751	5267	105
FMO2	involved-in	Drug metabolism - cytochrome P450	ncbigene:2327		gene	true	KEGG:hsa00982		pathway			37752	5267	874
FMO2	involved-in	Metabolism	ncbigene:2327		gene	true	REACT:R-HSA-1430728		pathway			37754	5267	22
FMO2	involved-in	Phase 1 - Functionalization of compounds	ncbigene:2327		gene	true	REACT:R-HSA-211945		pathway			37755	5267	106
FTH1	involved-in	Binding and Uptake of Ligands by Scavenger Receptors	ncbigene:2495		gene	true	REACT:R-HSA-2173782		pathway			38436	5329	1274
FTH1	involved-in	Clathrin derived vesicle budding	ncbigene:2495		gene	true	REACT:R-HSA-421837		pathway			38437	5329	412
FTH1	involved-in	Ferroptosis	ncbigene:2495		gene	true	KEGG:hsa04216		pathway			38438	5329	517
FTH1	involved-in	Golgi Associated Vesicle Biogenesis	ncbigene:2495		gene	true	REACT:R-HSA-432722		pathway			38439	5329	413
FTH1	involved-in	Immune System	ncbigene:2495		gene	true	REACT:R-HSA-168256		pathway			38440	5329	2
FTH1	involved-in	Innate Immune System	ncbigene:2495		gene	true	REACT:R-HSA-168249		pathway			38441	5329	3
FTH1	involved-in	Iron uptake and transport	ncbigene:2495		gene	true	REACT:R-HSA-917937		pathway			38442	5329	247
FTH1	involved-in	Membrane Trafficking	ncbigene:2495		gene	true	REACT:R-HSA-199991		pathway			38443	5329	121
FTH1	involved-in	Mineral absorption	ncbigene:2495		gene	true	KEGG:hsa04978		pathway			38444	5329	2043
FTH1	involved-in	Neutrophil degranulation	ncbigene:2495		gene	true	REACT:R-HSA-6798695		pathway			38445	5329	4
FTH1	involved-in	Scavenging by Class A Receptors	ncbigene:2495		gene	true	REACT:R-HSA-3000480		pathway			38446	5329	1644
FTH1	involved-in	trans-Golgi Network Vesicle Budding	ncbigene:2495		gene	true	REACT:R-HSA-199992		pathway			38447	5329	414
FTH1	involved-in	Transmembrane transport of small molecules	ncbigene:2495		gene	true	REACT:R-HSA-382551		pathway			38448	5329	86
FTH1	involved-in	Vesicle-mediated transport	ncbigene:2495		gene	true	REACT:R-HSA-5653656		pathway			38449	5329	122
GCLC	involved-in	Biological oxidations	ncbigene:2729		gene	true	REACT:R-HSA-211859		pathway			40248	5529	105
GCLC	involved-in	Cysteine and methionine metabolism	ncbigene:2729		gene	true	KEGG:hsa00270		pathway			40249	5529	889
GCLC	involved-in	Ferroptosis	ncbigene:2729		gene	true	KEGG:hsa04216		pathway			40250	5529	517
GCLC	involved-in	Glutathione biosynthesis, glutamate => glutathione	ncbigene:2729		gene	true	KEGG:hsa_M00118		pathway			40251	5529	5530
GCLC	involved-in	Glutathione conjugation	ncbigene:2729		gene	true	REACT:R-HSA-156590		pathway			40252	5529	1149
GCLC	involved-in	Glutathione metabolism	ncbigene:2729		gene	true	KEGG:hsa00480		pathway			40253	5529	1521
GCLC	involved-in	Glutathione synthesis and recycling	ncbigene:2729		gene	true	REACT:R-HSA-174403		pathway			40254	5529	3318
GCLC	involved-in	Metabolic pathways	ncbigene:2729		gene	true	KEGG:hsa01100		pathway			40255	5529	32
GCLC	involved-in	Metabolism	ncbigene:2729		gene	true	REACT:R-HSA-1430728		pathway			40256	5529	22
GCLC	involved-in	Metabolism of amino acids and derivatives	ncbigene:2729		gene	true	REACT:R-HSA-71291		pathway			40257	5529	115
GCLC	involved-in	Phase II conjugation	ncbigene:2729		gene	true	REACT:R-HSA-156580		pathway			40258	5529	254
GCLC	involved-in	Sulfur amino acid metabolism	ncbigene:2729		gene	true	REACT:R-HSA-1614635		pathway			40259	5529	892
GCLM	involved-in	Biological oxidations	ncbigene:2730		gene	true	REACT:R-HSA-211859		pathway			40260	5531	105
GCLM	involved-in	Cysteine and methionine metabolism	ncbigene:2730		gene	true	KEGG:hsa00270		pathway			40261	5531	889
GCLM	involved-in	Ferroptosis	ncbigene:2730		gene	true	KEGG:hsa04216		pathway			40262	5531	517
GCLM	involved-in	Glutathione biosynthesis, glutamate => glutathione	ncbigene:2730		gene	true	KEGG:hsa_M00118		pathway			40263	5531	5530
GCLM	involved-in	Glutathione conjugation	ncbigene:2730		gene	true	REACT:R-HSA-156590		pathway			40264	5531	1149
GCLM	involved-in	Glutathione metabolism	ncbigene:2730		gene	true	KEGG:hsa00480		pathway			40265	5531	1521
GCLM	involved-in	Glutathione synthesis and recycling	ncbigene:2730		gene	true	REACT:R-HSA-174403		pathway			40266	5531	3318
GCLM	involved-in	Metabolic pathways	ncbigene:2730		gene	true	KEGG:hsa01100		pathway			40267	5531	32
GCLM	involved-in	Metabolism	ncbigene:2730		gene	true	REACT:R-HSA-1430728		pathway			40268	5531	22
GCLM	involved-in	Metabolism of amino acids and derivatives	ncbigene:2730		gene	true	REACT:R-HSA-71291		pathway			40269	5531	115
GCLM	involved-in	Phase II conjugation	ncbigene:2730		gene	true	REACT:R-HSA-156580		pathway			40270	5531	254
GCLM	involved-in	Sulfur amino acid metabolism	ncbigene:2730		gene	true	REACT:R-HSA-1614635		pathway			40271	5531	892
GPX1	involved-in	Amyotrophic lateral sclerosis (ALS)	ncbigene:2876		gene	true	KEGG:hsa05014		pathway			43898	5827	1376
GPX1	involved-in	Arachidonic acid metabolism	ncbigene:2876		gene	true	REACT:R-HSA-2142753		pathway			43899	5827	200
GPX1	involved-in	Arachidonic acid metabolism	ncbigene:2876		gene	true	REACT:R-HSA-2142753		pathway			43900	5827	200
GPX1	involved-in	Cellular responses to stress	ncbigene:2876		gene	true	REACT:R-HSA-2262752		pathway			43901	5827	42
GPX1	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:2876		gene	true	REACT:R-HSA-3299685		pathway			43902	5827	1706
GPX1	involved-in	Glutathione metabolism	ncbigene:2876		gene	true	KEGG:hsa00480		pathway			43903	5827	1521
GPX1	involved-in	Huntington's disease	ncbigene:2876		gene	true	KEGG:hsa05016		pathway			43904	5827	1554
GPX1	involved-in	Metabolism	ncbigene:2876		gene	true	REACT:R-HSA-1430728		pathway			43905	5827	22
GPX1	involved-in	Metabolism of lipids and lipoproteins	ncbigene:2876		gene	true	REACT:R-HSA-556833		pathway			43906	5827	23
GPX1	involved-in	Metabolism of nucleotides	ncbigene:2876		gene	true	REACT:R-HSA-15869		pathway			43907	5827	686
GPX1	involved-in	Purine catabolism	ncbigene:2876		gene	true	REACT:R-HSA-74259		pathway			43908	5827	2788
GPX1	involved-in	Purine metabolism	ncbigene:2876		gene	true	REACT:R-HSA-73847		pathway			43909	5827	688
GPX1	involved-in	Synthesis of 12-eicosatetraenoic acid derivatives	ncbigene:2876		gene	true	REACT:R-HSA-2142712		pathway			43910	5827	1356
GPX1	involved-in	Synthesis of 15-eicosatetraenoic acid derivatives	ncbigene:2876		gene	true	REACT:R-HSA-2142770		pathway			43911	5827	1362
GPX1	involved-in	Synthesis of 5-eicosatetraenoic acids	ncbigene:2876		gene	true	REACT:R-HSA-2142688		pathway			43912	5827	1365
GPX1	involved-in	Thyroid hormone synthesis	ncbigene:2876		gene	true	KEGG:hsa04918		pathway			43913	5827	829
GPX2	involved-in	Arachidonic acid metabolism	ncbigene:2877		gene	true	REACT:R-HSA-2142753		pathway			43914	5828	200
GPX2	involved-in	Arachidonic acid metabolism	ncbigene:2877		gene	true	REACT:R-HSA-2142753		pathway			43915	5828	200
GPX2	involved-in	Cellular responses to stress	ncbigene:2877		gene	true	REACT:R-HSA-2262752		pathway			43916	5828	42
GPX2	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:2877		gene	true	REACT:R-HSA-3299685		pathway			43917	5828	1706
GPX2	involved-in	Gene Expression	ncbigene:2877		gene	true	REACT:R-HSA-74160		pathway			43918	5828	10
GPX2	involved-in	Generic Transcription Pathway	ncbigene:2877		gene	true	REACT:R-HSA-212436		pathway			43919	5828	1013
GPX2	involved-in	Glutathione metabolism	ncbigene:2877		gene	true	KEGG:hsa00480		pathway			43920	5828	1521
GPX2	involved-in	Metabolism	ncbigene:2877		gene	true	REACT:R-HSA-1430728		pathway			43921	5828	22
GPX2	involved-in	Metabolism of lipids and lipoproteins	ncbigene:2877		gene	true	REACT:R-HSA-556833		pathway			43922	5828	23
GPX2	involved-in	Synthesis of 12-eicosatetraenoic acid derivatives	ncbigene:2877		gene	true	REACT:R-HSA-2142712		pathway			43923	5828	1356
GPX2	involved-in	Synthesis of 15-eicosatetraenoic acid derivatives	ncbigene:2877		gene	true	REACT:R-HSA-2142770		pathway			43924	5828	1362
GPX2	involved-in	Synthesis of 5-eicosatetraenoic acids	ncbigene:2877		gene	true	REACT:R-HSA-2142688		pathway			43925	5828	1365
GPX2	involved-in	Thyroid hormone synthesis	ncbigene:2877		gene	true	KEGG:hsa04918		pathway			43926	5828	829
GPX2	involved-in	TP53 Regulates Metabolic Genes	ncbigene:2877		gene	true	REACT:R-HSA-5628897		pathway			43927	5828	1026
GPX2	involved-in	Transcriptional Regulation by TP53	ncbigene:2877		gene	true	REACT:R-HSA-3700989		pathway			43928	5828	1027
GPX3	involved-in	Arachidonic acid metabolism	ncbigene:2878		gene	true	REACT:R-HSA-2142753		pathway			43929	5829	200
GPX3	involved-in	Cellular responses to stress	ncbigene:2878		gene	true	REACT:R-HSA-2262752		pathway			43930	5829	42
GPX3	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:2878		gene	true	REACT:R-HSA-3299685		pathway			43931	5829	1706
GPX3	involved-in	Glutathione metabolism	ncbigene:2878		gene	true	KEGG:hsa00480		pathway			43932	5829	1521
GPX3	involved-in	Thyroid hormone synthesis	ncbigene:2878		gene	true	KEGG:hsa04918		pathway			43933	5829	829
GPX4	involved-in	Arachidonic acid metabolism	ncbigene:2879		gene	true	REACT:R-HSA-2142753		pathway			43934	5830	200
GPX4	involved-in	Ferroptosis	ncbigene:2879		gene	true	KEGG:hsa04216		pathway			43935	5830	517
GPX4	involved-in	Glutathione metabolism	ncbigene:2879		gene	true	KEGG:hsa00480		pathway			43936	5830	1521
GPX4	involved-in	Metabolism	ncbigene:2879		gene	true	REACT:R-HSA-1430728		pathway			43937	5830	22
GPX4	involved-in	Metabolism of lipids and lipoproteins	ncbigene:2879		gene	true	REACT:R-HSA-556833		pathway			43938	5830	23
GPX4	involved-in	Synthesis of 12-eicosatetraenoic acid derivatives	ncbigene:2879		gene	true	REACT:R-HSA-2142712		pathway			43939	5830	1356
GPX4	involved-in	Synthesis of 15-eicosatetraenoic acid derivatives	ncbigene:2879		gene	true	REACT:R-HSA-2142770		pathway			43940	5830	1362
GPX4	involved-in	Synthesis of 5-eicosatetraenoic acids	ncbigene:2879		gene	true	REACT:R-HSA-2142688		pathway			43941	5830	1365
GPX5	involved-in	Arachidonic acid metabolism	ncbigene:2880		gene	true	REACT:R-HSA-2142753		pathway			43942	5831	200
GPX5	involved-in	Cellular responses to stress	ncbigene:2880		gene	true	REACT:R-HSA-2262752		pathway			43943	5831	42
GPX5	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:2880		gene	true	REACT:R-HSA-3299685		pathway			43944	5831	1706
GPX5	involved-in	Glutathione metabolism	ncbigene:2880		gene	true	KEGG:hsa00480		pathway			43945	5831	1521
GPX5	involved-in	Thyroid hormone synthesis	ncbigene:2880		gene	true	KEGG:hsa04918		pathway			43946	5831	829
GPX6	involved-in	Arachidonic acid metabolism	ncbigene:257202		gene	true	REACT:R-HSA-2142753		pathway			43947	5832	200
GPX6	involved-in	Cellular responses to stress	ncbigene:257202		gene	true	REACT:R-HSA-2262752		pathway			43948	5832	42
GPX6	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:257202		gene	true	REACT:R-HSA-3299685		pathway			43949	5832	1706
GPX6	involved-in	Glutathione metabolism	ncbigene:257202		gene	true	KEGG:hsa00480		pathway			43950	5832	1521
GPX6	involved-in	Thyroid hormone synthesis	ncbigene:257202		gene	true	KEGG:hsa04918		pathway			43951	5832	829
GPX7	involved-in	Arachidonic acid metabolism	ncbigene:2882		gene	true	REACT:R-HSA-2142753		pathway			43952	5833	200
GPX7	involved-in	Cellular responses to stress	ncbigene:2882		gene	true	REACT:R-HSA-2262752		pathway			43953	5833	42
GPX7	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:2882		gene	true	REACT:R-HSA-3299685		pathway			43954	5833	1706
GPX7	involved-in	Glutathione metabolism	ncbigene:2882		gene	true	KEGG:hsa00480		pathway			43955	5833	1521
GPX7	involved-in	Thyroid hormone synthesis	ncbigene:2882		gene	true	KEGG:hsa04918		pathway			43956	5833	829
GSK3B	involved-in	Adaptive Immune System	ncbigene:2932		gene		REACT:R-HSA-1280218		pathway			44994	5894	647
GSK3B	involved-in	APC truncation mutants have impaired AXIN binding	ncbigene:2932		gene		REACT:R-HSA-5467337		pathway	true		44998	5894	1399
GSK3B	involved-in	Axon guidance	ncbigene:2932		gene		REACT:R-HSA-422475		pathway			45001	5894	287
GSK3B	involved-in	Axon guidance	ncbigene:2932		gene		REACT:R-HSA-422475		pathway			45002	5894	287
GSK3B	involved-in	B-WICH complex positively regulates rRNA expression	ncbigene:2932		gene		REACT:R-HSA-5250924		pathway			45007	5894	546
GSK3B	involved-in	Cellular responses to stress	ncbigene:2932		gene		REACT:R-HSA-2262752		pathway			45009	5894	42
GSK3B	involved-in	Chemokine signaling pathway	ncbigene:2932		gene		KEGG:hsa04062		pathway			45011	5894	794
GSK3B	involved-in	DAP12 interactions	ncbigene:2932		gene		REACT:R-HSA-2172127		pathway			45015	5894	604
GSK3B	involved-in	DAP12 signaling	ncbigene:2932		gene		REACT:R-HSA-2424491		pathway			45016	5894	605
GSK3B	involved-in	Degradation of beta-catenin by the destruction complex	ncbigene:2932		gene		REACT:R-HSA-195253		pathway			45017	5894	946
GSK3B	involved-in	Developmental Biology	ncbigene:2932		gene		REACT:R-HSA-1266738		pathway			45019	5894	291
GSK3B	involved-in	Disease	ncbigene:2932		gene		REACT:R-HSA-1643685		pathway			45021	5894	45
GSK3B	involved-in	Diseases of signal transduction	ncbigene:2932		gene		REACT:R-HSA-5663202		pathway			45022	5894	701
GSK3B	involved-in	Epigenetic regulation of gene expression	ncbigene:2932		gene		REACT:R-HSA-212165		pathway			45028	5894	555
GSK3B	involved-in	Epstein-Barr virus infection	ncbigene:2932		gene		KEGG:hsa05169		pathway			45029	5894	933
GSK3B	involved-in	Gene Expression	ncbigene:2932		gene		REACT:R-HSA-74160		pathway			45034	5894	10
GSK3B	involved-in	Hedgehog 'off' state	ncbigene:2932		gene		REACT:R-HSA-5610787		pathway			45036	5894	809
GSK3B	involved-in	Hippo signaling pathway	ncbigene:2932		gene		KEGG:hsa04390		pathway			45039	5894	562
GSK3B	involved-in	Immune System	ncbigene:2932		gene		REACT:R-HSA-168256		pathway			45042	5894	2
GSK3B	involved-in	Influenza A	ncbigene:2932		gene		KEGG:hsa05164		pathway			45043	5894	563
GSK3B	involved-in	Innate Immune System	ncbigene:2932		gene		REACT:R-HSA-168249		pathway			45044	5894	3
GSK3B	involved-in	NGF signalling via TRKA from the plasma membrane	ncbigene:2932		gene		REACT:R-HSA-187037		pathway			45052	5894	622
GSK3B	involved-in	Pathways in cancer	ncbigene:2932		gene		KEGG:hsa05200		pathway			45054	5894	303
GSK3B	involved-in	Positive epigenetic regulation of rRNA expression	ncbigene:2932		gene		REACT:R-HSA-5250913		pathway			45060	5894	569
GSK3B	involved-in	Signaling by Hedgehog	ncbigene:2932		gene		REACT:R-HSA-5358351		pathway			45070	5894	729
GSK3B	involved-in	Signaling by Wnt	ncbigene:2932		gene		REACT:R-HSA-195721		pathway			45074	5894	948
GSK3B	involved-in	Signalling by NGF	ncbigene:2932		gene		REACT:R-HSA-166520		pathway			45077	5894	144
GSK3B	involved-in	Signal Transduction	ncbigene:2932		gene		REACT:R-HSA-162582		pathway			45078	5894	26
GSK3B	involved-in	TCF dependent signaling in response to WNT	ncbigene:2932		gene		REACT:R-HSA-201681		pathway			45081	5894	1248
GSK3B	involved-in	truncated APC mutants destabilize the destruction complex	ncbigene:2932		gene		REACT:R-HSA-4839744		pathway	true		45083	5894	1411
GSR	involved-in	Cellular responses to stress	ncbigene:2936		gene	true	REACT:R-HSA-2262752		pathway			45116	5898	42
GSR	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:2936		gene	true	REACT:R-HSA-3299685		pathway			45117	5898	1706
GSR	involved-in	Gene Expression	ncbigene:2936		gene	true	REACT:R-HSA-74160		pathway			45118	5898	10
GSR	involved-in	Generic Transcription Pathway	ncbigene:2936		gene	true	REACT:R-HSA-212436		pathway			45119	5898	1013
GSR	involved-in	Glutathione metabolism	ncbigene:2936		gene	true	KEGG:hsa00480		pathway			45120	5898	1521
GSR	involved-in	Metabolism	ncbigene:2936		gene	true	REACT:R-HSA-1430728		pathway			45121	5898	22
GSR	involved-in	Metabolism of amino acids and derivatives	ncbigene:2936		gene	true	REACT:R-HSA-71291		pathway			45122	5898	115
GSR	involved-in	Metabolism of ingested H2SeO4 and H2SeO3 into H2Se	ncbigene:2936		gene	true	REACT:R-HSA-2408550		pathway			45123	5898	5899
GSR	involved-in	Metabolism of nucleotides	ncbigene:2936		gene	true	REACT:R-HSA-15869		pathway			45124	5898	686
GSR	involved-in	Selenoamino acid metabolism	ncbigene:2936		gene	true	REACT:R-HSA-2408522		pathway			45125	5898	1080
GSR	involved-in	Synthesis and interconversion of nucleotide di- and triphosphates	ncbigene:2936		gene	true	REACT:R-HSA-499943		pathway			45126	5898	1125
GSR	involved-in	Thyroid hormone synthesis	ncbigene:2936		gene	true	KEGG:hsa04918		pathway			45127	5898	829
GSR	involved-in	TP53 Regulates Metabolic Genes	ncbigene:2936		gene	true	REACT:R-HSA-5628897		pathway			45128	5898	1026
GSR	involved-in	Transcriptional Regulation by TP53	ncbigene:2936		gene	true	REACT:R-HSA-3700989		pathway			45129	5898	1027
GSTK1	involved-in	Biological oxidations	ncbigene:373156		gene	true	REACT:R-HSA-211859		pathway			45190	5906	105
GSTK1	involved-in	Chemical carcinogenesis	ncbigene:373156		gene	true	KEGG:hsa05204		pathway			45191	5906	873
GSTK1	involved-in	Drug metabolism - cytochrome P450	ncbigene:373156		gene	true	KEGG:hsa00982		pathway			45192	5906	874
GSTK1	involved-in	Glutathione conjugation	ncbigene:373156		gene	true	REACT:R-HSA-156590		pathway			45193	5906	1149
GSTK1	involved-in	Glutathione metabolism	ncbigene:373156		gene	true	KEGG:hsa00480		pathway			45194	5906	1521
GSTK1	involved-in	Metabolism	ncbigene:373156		gene	true	REACT:R-HSA-1430728		pathway			45195	5906	22
GSTK1	involved-in	Metabolism of xenobiotics by cytochrome P450	ncbigene:373156		gene	true	KEGG:hsa00980		pathway			45196	5906	875
GSTK1	involved-in	Peroxisome	ncbigene:373156		gene	true	KEGG:hsa04146		pathway			45197	5906	239
GSTK1	involved-in	Phase II conjugation	ncbigene:373156		gene	true	REACT:R-HSA-156580		pathway			45198	5906	254
GSTP1	involved-in	Biological oxidations	ncbigene:2950		gene	true	REACT:R-HSA-211859		pathway			45276	5914	105
GSTP1	involved-in	Cellular responses to stress	ncbigene:2950		gene	true	REACT:R-HSA-2262752		pathway			45277	5914	42
GSTP1	involved-in	Chemical carcinogenesis	ncbigene:2950		gene	true	KEGG:hsa05204		pathway			45278	5914	873
GSTP1	involved-in	Detoxification of Reactive Oxygen Species	ncbigene:2950		gene	true	REACT:R-HSA-3299685		pathway			45279	5914	1706
GSTP1	involved-in	Drug metabolism - cytochrome P450	ncbigene:2950		gene	true	KEGG:hsa00982		pathway			45280	5914	874
GSTP1	involved-in	Fluid shear stress and atherosclerosis	ncbigene:2950		gene	true	KEGG:hsa05418		pathway			45281	5914	556
GSTP1	involved-in	Glutathione conjugation	ncbigene:2950		gene	true	REACT:R-HSA-156590		pathway			45282	5914	1149
GSTP1	involved-in	Glutathione metabolism	ncbigene:2950		gene	true	KEGG:hsa00480		pathway			45283	5914	1521
GSTP1	involved-in	Immune System	ncbigene:2950		gene	true	REACT:R-HSA-168256		pathway			45284	5914	2
GSTP1	involved-in	Innate Immune System	ncbigene:2950		gene	true	REACT:R-HSA-168249		pathway			45285	5914	3
GSTP1	involved-in	Metabolism	ncbigene:2950		gene	true	REACT:R-HSA-1430728		pathway			45286	5914	22
GSTP1	involved-in	Metabolism of xenobiotics by cytochrome P450	ncbigene:2950		gene	true	KEGG:hsa00980		pathway			45287	5914	875
GSTP1	involved-in	Neutrophil degranulation	ncbigene:2950		gene	true	REACT:R-HSA-6798695		pathway			45288	5914	4
GSTP1	involved-in	Pathways in cancer	ncbigene:2950		gene	true	KEGG:hsa05200		pathway			45289	5914	303
GSTP1	involved-in	Phase II conjugation	ncbigene:2950		gene	true	REACT:R-HSA-156580		pathway			45290	5914	254
HBA1	involved-in	Binding and Uptake of Ligands by Scavenger Receptors	ncbigene:3039		gene	true	REACT:R-HSA-2173782		pathway			46786	6033	1274
HBA1	involved-in	Metabolism	ncbigene:3039		gene	true	REACT:R-HSA-1430728		pathway			46790	6033	22
